"device_id","meldecode","meldeklasse","interndiagcode","kurztext_de","kurztext_2","kurztext_3","kurztext_4"
"1","21334","A","86","HSTR: +3 Hauptschalter AC","Сил.Сх.: +3 ГВ","Поступило ДС 21334 Сил.Сх.: +3 ГВ","Более не активно ДС 21334 Сил.Сх.: +3 ГВ"
"1","21335","M","87","HSTR: +3 Hauptschalter AC","Сил.Сх.: +3 ГВ","ГВ вагона +300 заблокирован с ИЧМ","ГВ вагона +300 разблокирован с ИЧМ"
"1","21336","B","88","TRAF: +3 Haupttransformator","Сил.Сх.: +3 Гл. трансформатор","Поступило ДС 21336 Сил.Сх.: +3 Гл. трансформатор","Более не активно ДС 21336 Сил.Сх.: +3 Гл. трансформатор"
"1","21337","A","89","TRAF: +3 Haupttransformator","Сил.Сх.: +3 Гл. трансформатор","Поступило ДС 21337 Сил.Сх.: +3 Гл. трансформатор","Более не активно ДС 21337 Сил.Сх.: +3 Гл. трансформатор"
"1","21338","M","90","TRAF: +3 Haupttransformator / Netzfilterdrossel","Сил.Сх.: +3 Гл. трансформатор / дроссель сетевого фильтра","Поступило ДС 21338 Сил.Сх.: +3 Гл. трансформатор / дроссель сетевого фильтра","Более не активно ДС 21338 Сил.Сх.: +3 Гл. трансформатор / дроссель сетевого фильтра"
"1","21339","M","91","TRAF: +3 Haupttransformator","Сил.Сх.: +3 Гл. трансформатор","Поступило ДС 21339 Сил.Сх.: +3 Гл. трансформатор","Более не активно ДС 21339 Сил.Сх.: +3 Гл. трансформатор"
"1","21340","M","92","TRAF: +3 Haupttransformator","Сил.Сх.: +3 Гл. трансформатор","Поступило ДС 21340 Сил.Сх.: +3 Гл. трансформатор","Более не активно ДС 21340 Сил.Сх.: +3 Гл. трансформатор"
"1","21341","M","93","TRAF: +3 Haupttransformator","Сил.Сх.: +3 Гл. трансформатор","Поступило ДС 21341 Сил.Сх.: +3 Гл. трансформатор","Более не активно ДС 21341 Сил.Сх.: +3 Гл. трансформатор"
"1","21342","M","94","HSTR: +3 AC Netzspannung","Сил.Сх.: +3 Низкое напряжение конт. сети переменного тока","Поступило ДС 21342 Сил.Сх.: +3 Низкое напряжение конт. сети переменного тока","Более не активно ДС 21342 Сил.Сх.: +3 Низкое напряжение конт. сети переменного тока"
"1","21343","M","95","HSTR: +3 AC Netzspannung","Сил.Сх.: +3 Повышенное напряжение конт. сети переменного тока","Поступило ДС 21343 Сил.Сх.: +3 Повышенное напряжение конт. сети переменного тока","Более не активно ДС 21343 Сил.Сх.: +3 Повышенное напряжение конт. сети переменного тока"
"1","21344","M","96","HSTR: +3 Netzfrequenz","Сил.Сх.: +3 Частота питающей сети","Поступило ДС 21344 Сил.Сх.: +3 Частота питающей сети","Более не активно ДС 21344 Сил.Сх.: +3 Частота питающей сети"
"1","21346","A","97","HSTR: +3 Wandler AC Netzstrom","Сил.Сх.: +3 Датчик сетевого переменного тока","Поступило ДС 21346 Сил.Сх.: +3 Датчик сетевого переменного тока","Более не активно ДС 21346 Сил.Сх.: +3 Датчик сетевого переменного тока"
